00007ebe-401e-5937-9832-d7b9ab970228	Palaeozygopleura chlupaci Frýda 1993	b3da1d39-d035-50fa-b1b1-26e27c042c08	Palaeozygopleura chlupaci	f
00008028-1dbc-53f7-9801-353b974b262a	Neofurius terezae Carvalho and Schaffner, 1985	f1a20365-7219-5b10-a2ef-9948a32909b5	Neofurius terezae	f
00008072-f9bd-5436-99ec-f7004d39af9a	Thyridosmylus minoroides C.-k. Yang, 1987	e7d0d202-5e81-5e8b-8ae9-13a5d3d28e10	Thyridosmylus minoroides	f
0000809c-a225-5aa9-a016-257f2be63e36	Dioclesianothrips sonorensis (Stannard 1956)	0f22f056-b947-5e43-adeb-d66e89cb3c77	Dioclesianothrips sonorensis	f
00008158-8366-5d02-a018-da912740b0fe	Pododesmus rudis (Broderip, 1834)	ee4558c2-dcf9-5831-a53f-4c3ac03d364f	Pododesmus rudis	f
000081f2-4619-5e3c-af73-949bdd26c570	Aloconota gonggensis Pace 1998	88344ec1-c240-57ee-b363-13a4eff3bb44	Aloconota gonggensis	f
00008276-c98f-56e1-a0ff-c3eff2b37c1d	Mesoforficula sinkianensis Ping, 1935	2693cafc-55ea-5a8d-8182-ced14929077f	Mesoforficula sinkianensis	f
000082ca-49b8-58cc-aa67-6e719f757769	Meringis nidi Williams et Hoff 1951	def799f9-c85d-55be-b474-b84e6c7c42cc	Meringis nidi	f
0000830c-0065-5797-95d1-9898345dc56e	Acantoodoris Friele & Hansen 1875	50ef5ca2-8433-5726-86fa-779873748552	Acantoodoris	f
00008316-9466-57c4-9376-a0cb04fbdb26	Arius hamiltonis Bleeker 1846	b0bb0286-96c0-51e7-a4b8-5ff21ffbbc71	Arius hamiltonis	f
00008684-ca3a-52ff-bdef-fddab2f150d8	Ortalis gyrans Loew, 1864	31a95b7f-45b2-5e28-a8cc-f12c5bbc9e90	Ortalis gyrans	f
000086f8-9c85-50fb-82c9-fe007ad379b8	Adansonia fony rubrostipa	000086f8-9c85-50fb-82c9-fe007ad379b8	Adansonia fony rubrostipa	f
0000873b-6091-5416-9592-8376eb3effd8	Cyclopeltis semicordata	0000873b-6091-5416-9592-8376eb3effd8	Cyclopeltis semicordata	f
0000873b-b4da-587f-9bc9-c9f3bf2fcb1c	Dichrogaster crassicornis	0000873b-b4da-587f-9bc9-c9f3bf2fcb1c	Dichrogaster crassicornis	f
0000875d-a95b-5f53-8483-145e1e6185c4	Chaetomium thermophilum var. dissitum	d5403cd1-342e-5e33-9ad5-b7dd71ecc271	Chaetomium thermophilum dissitum	f
00008832-4321-5da6-a785-c97bab9cbf2d	Grammoptera rhodopus Linsley & Chemsak 1976	c8859a9b-9f3b-53ac-8169-5f8af7e5e352	Grammoptera rhodopus	f
0000883f-4d2a-5998-8199-6ed6d6550e6e	Megachile (Megachiloides) subanograe Mitchell 1934	213de400-49c8-550b-b71f-dcdf632de641	Megachile subanograe	f
000089e6-12f5-5ebf-a699-818e3d5fd7a6	Ornithoptera (Schoenbergia) tithonus cytherea (Kobayashi & Koiwaya)	e5731270-6e91-58cd-b88e-03c43ef68711	Ornithoptera tithonus cytherea	f
00008a57-57cd-5523-826b-261f0e658107	Prosoeca major Bezzi, 1924	8570f0c7-261d-5b75-b67c-9d5c0df366c7	Prosoeca major	f
00008a6c-3c53-58b3-9ced-ae30249aac8e	Solanum neorosii	00008a6c-3c53-58b3-9ced-ae30249aac8e	Solanum neorosii	f
00008b33-1c84-5d6a-a9bd-3638fc1b5252	Lophoura ventricula Ho & I.H. Kim, 1989	ff0bcb1c-d01a-5ad4-a309-0542522a0c68	Lophoura ventricula	f
00008b86-031a-5f76-b4b1-eebad3f9d624	Fusarium sp. MB2024	9bbafffd-9174-519b-9311-b17df97e652a	Fusarium	t
00008b97-86e0-5e75-ab9d-4d273edb95f8	Aprolepis barbarae	00008b97-86e0-5e75-ab9d-4d273edb95f8	Aprolepis barbarae	f
00008c5d-aad7-547f-ac5d-1298459fd4ad	Filaria coelum	00008c5d-aad7-547f-ac5d-1298459fd4ad	Filaria coelum	f
00008f88-2cc3-5629-850b-991503312ec3	Salacia interrupta Allman 1885	6558671d-9d5a-5b9e-8744-40a1c619c55e	Salacia interrupta	f
00009079-409c-5c32-9508-e7dace6264c3	Sturmia latistylata Baranov, 1932	b996b0ae-5322-532f-8e45-927d6cd3900e	Sturmia latistylata	f
0000914c-9579-5f52-8d6e-844214b11271	Asarcogryllacris javaensis	0000914c-9579-5f52-8d6e-844214b11271	Asarcogryllacris javaensis	f
0000923d-d059-5bd9-9b40-f8efb4762355	Theobroma glaucum H. Karst.	63a1319c-e07a-516f-8b73-73c1f0b6c943	Theobroma glaucum	f
0000924c-0fa1-5bbb-81b4-12aa51c3193c	Ischnonyctes pennalus Bergroth 1915	e2842b1e-0063-5a54-847f-11473315fd42	Ischnonyctes pennalus	f
00009304-7de1-5929-adcc-229e88c4503d	Potentilla pensylvanica var. conferta (Bunge) A.Gray	6a616d3b-22e8-5f6f-8230-1e6de65c4ae3	Potentilla pensylvanica conferta	f
00009316-8379-5719-9159-267ba0a93d55	Homoeosolen ramulosus	00009316-8379-5719-9159-267ba0a93d55	Homoeosolen ramulosus	f
00009467-a278-5725-ba3d-5b2daf7ad75b	Hyposmocoma (Hyposmocoma) petroscia	828add40-7cf8-569e-accf-d21f0cd1f5d5	Hyposmocoma petroscia	f
00009568-d860-57da-a8e3-ea7e1618c0fa	Crataegus choriophylla Sargent	925aa9b7-0f93-56b8-a451-b70a91bdd786	Crataegus choriophylla	f
0000959b-4af7-543d-985a-dd7556652943	Pleuroxus hastirostris Sars 1903	a1044575-6986-51e5-945f-fbe39311c5d5	Pleuroxus hastirostris	f
000095c1-3bb7-5a7c-8d7c-a3e4447b9122	Paraspeleognathopsis bakeri	000095c1-3bb7-5a7c-8d7c-a3e4447b9122	Paraspeleognathopsis bakeri	f
00009656-9e13-59a4-b33d-db8a313ead82	Phyllosticta heucherae Brunaud	0b8b86d3-6e20-56b2-9bd9-445981345b18	Phyllosticta heucherae	f
00009797-1757-5119-b652-2b5ff3be422c	Heterusia conduplicaria Hubn.	abb78c2b-1d23-5f67-9967-c025c921a85e	Heterusia conduplicaria	f
000097f3-8544-5b37-980b-f803e88eab45	Sphacelotheca congensis	000097f3-8544-5b37-980b-f803e88eab45	Sphacelotheca congensis	f
000098e8-5b93-5e01-8d2b-4a3aa7658673	Naemosphaera P. Karst. 1888	69fb16c8-ab38-5f4d-975e-daea698e30d7	Naemosphaera	f
00009900-d7ef-5d69-ace0-4d7d35e52049	Rosa canina var. andegavensis	a3a2b2d3-a49b-579d-9f9d-21ea346dfe25	Rosa canina andegavensis	f
00009965-7ca8-5d99-a7b7-17885f47903b	Friesea neocaledonica Palacios-Vargas, JG in Tillier, S, 1988	d01ca842-d8dc-5a06-9afe-ce5a0a0e2500	Friesea neocaledonica	f
000099bc-77ea-5ab6-b5a2-eb70a4dfca52	Strongylium wollastoni	000099bc-77ea-5ab6-b5a2-eb70a4dfca52	Strongylium wollastoni	f
000099ec-6220-5e5f-8de7-88100cc84516	Reichardia gaditana subsp. lusitanica (Cout.) P. Silva & Bacelar	1f29517d-d3d9-5e16-a8a7-40c35289d5e1	Reichardia gaditana lusitanica	f
00009a22-1341-5af7-8578-1d45465ffa38	Lepidoptera sp. BOLD:AAJ7084	ac618aa8-c578-5c79-a3ee-e0fbf794cbb0	Lepidoptera	t
00009a38-890e-5acd-991a-e8909d25896f	Gonatopus scutellaris	00009a38-890e-5acd-991a-e8909d25896f	Gonatopus scutellaris	f
00009a4d-7ecf-5605-a06c-731d575917be	Protaetia cuprea obscura var. ceciliae Alexis, 1991	b738d008-9984-584b-83b5-cf8f91f84c16	Protaetia cuprea obscura ceciliae	f
00009bbd-ac13-5990-9e33-6b9fe91f810c	Scythris flavifrontella Clemens, 1860	c3c44515-9746-5284-b471-7a9ae8d92273	Scythris flavifrontella	f
00009c28-78d0-57e4-89aa-6bf7f795c3d9	Belenois ratidengi	00009c28-78d0-57e4-89aa-6bf7f795c3d9	Belenois ratidengi	f
00009cd2-30bc-55f9-8969-56e6ba70eb40	Bradypodidium venezuelense	00009cd2-30bc-55f9-8969-56e6ba70eb40	Bradypodidium venezuelense	f
00009f7d-0ba7-5d92-8c6a-177f065b96ba	Kalidium cuspidatum var. sinicum	8a3a279b-38da-5175-bc70-3d729e889d5c	Kalidium cuspidatum sinicum	f
0000a0b7-68bd-5e27-9c92-31487d87d9aa	Streptococcus mutans TCI-96	96a29b2d-13f6-5ee9-96c9-e8fccabd9eb8	Streptococcus mutans	f
0000a142-0f6c-5ca3-813b-50fa31ebb602	Pterygotrigla polyommata (Richardson, 1839) Latchet	aab1f3a5-4c73-574d-9647-b7bbb4f31747	Pterygotrigla polyommata	f
0000a157-8a1a-52f4-a2b4-7bb13f5f5c19	Teucrium ×riosii De la Torre & F.Alcaraz	be8e9d4d-e14f-590a-a6b6-f23b18f70b1a	Teucrium × riosii	f
0000a222-a131-5778-adde-1bfbdbe8d9ea	Tachyphyle Butler, 1881	ac7dfdb0-3c67-54b3-9a38-124e5de1d0ec	Tachyphyle	f
0000a279-49b4-519d-b943-6926b2df290e	Anthocharis cardamines cardamines (Linnaeus 1758)	44ee516e-bbbe-54bd-9658-bafeda6811c9	Anthocharis cardamines cardamines	f
0000a2c1-5cba-5964-a8f8-c7242a231131	Pteromys volans aluco Thomas 1907	ac028b64-a3f2-5bda-9334-5fcb2eb75f3f	Pteromys volans aluco	f
0000a2d7-fe07-5ba1-a6c2-b048a7c788e8	Exoneura nigrihirta Rayment	fdaf42b4-12a3-5f10-aa81-72ad96a413e6	Exoneura nigrihirta	f
0000a300-d63b-5efc-aaf4-8f2be964e099	Chamaerhodiola stracheyi (Hook. f. & Thomson) Nakai	b5a5f2b8-5918-549f-8869-c9e0546278aa	Chamaerhodiola stracheyi	f
0000a366-dcd0-5d78-94bf-f70043cabd7b	Dorcadion semiargentatum burdzushense Danilevsky & Murzin, 2009	f0919df2-1577-5ec0-a7f9-975ceba0a065	Dorcadion semiargentatum burdzushense	f
0000a4bf-8dd3-5f2e-808c-3fcb5a6b98fc	Etiella consociella Walker, 1866	1fb75a98-aaa4-5aed-81eb-41519799cdec	Etiella consociella	f
0000a4f4-faed-5d34-8cda-5c212684d1f5	Eria muscicola Lindl. var. ponmudiana M.Mohanan & A.N.Henry	4dc8cd64-6bc5-5d60-9c61-50e2fc327f86	Eria muscicola ponmudiana	f
0000a570-f2d2-5433-a181-d8ed13879d15	Megophyra subpenicillata	0000a570-f2d2-5433-a181-d8ed13879d15	Megophyra subpenicillata	f
0000a82b-10d8-5478-ba8c-71ec51681c3c	Leptoperla bubalus Theischinger 1980	1cb2d665-fce3-569e-96e9-6a5322531a06	Leptoperla bubalus	f
0000a846-00a5-5fd7-b5fd-71e33e06ea2a	Eucalyptus maculata citriodora (Hook.) Bailey	21418d27-5841-54ce-897a-6e727d06cdc4	Eucalyptus maculata citriodora	f
0000a9d0-a765-5ce7-84d9-d16c604a93dd	Macrostomum greenwoodi Faubel & Cameron 2001	973c35e4-bef0-5744-8fb3-09153aae88f8	Macrostomum greenwoodi	f
0000aa49-1af8-5a68-b661-22b61552ef62	Euryhelmis pacificus	0000aa49-1af8-5a68-b661-22b61552ef62	Euryhelmis pacificus	f
0000aaa5-7faf-5142-bc2e-b70e0dce882b	Austrolimnophila (Austrolimnophila) bulbulifera Alexander, 1948	d5962ac2-204e-5517-a74c-531596172a36	Austrolimnophila bulbulifera	f
0000ab4c-08e8-5d0d-a8a6-8a1b21e1042a	Hammaptera parinotata (Zeller 1872)	8341c3c4-ff82-5c39-9955-78e749751b2f	Hammaptera parinotata	f
0000ad33-d8d9-51a9-a360-fc1116a6da00	Polynemus kuru Bleeker, 1853	559a1f2c-6ae1-5d49-97ea-e6009bf7b94e	Polynemus kuru	f
0000ad61-1825-5b16-9e94-f52b873cd44c	Parmelia scortea var. papillosa	74070c31-d25a-5548-b8be-89e712203c99	Parmelia scortea papillosa	f
0000ada3-9624-5878-9ff3-6e2d816bfe31	Lophoblatta speerae Rocha e Silva & Gurney, 1963	080f7406-62cd-5a6f-a62a-b99f97169e42	Lophoblatta speerae	f
0000ae11-e068-5fb6-9a1a-84e392d6d38d	Leptoconops (Leptoconops) chilensis	063d7d8a-7eb8-5235-9fd1-c0516d45582a	Leptoconops chilensis	f
0000ae86-9856-5df0-8b3f-d1ac1a08f12d	Bruchia flexuosa (Schwägr.) Müll. Hal.	092dfdcb-3f6e-5f41-a975-7f2de9842e6d	Bruchia flexuosa	f
0000afca-a9e5-5652-be4c-7949bc69be21	Watznaueria angustoralis Reinhardt	1b51c61e-75a8-5496-9010-e566def7c8b3	Watznaueria angustoralis	f
0000aff2-af6d-5d8e-9a54-0331ce2533be	Appendicia	0000aff2-af6d-5d8e-9a54-0331ce2533be	Appendicia	f
0000b010-82a4-5f8c-a252-f8fdf2c109e4	Episacus pilosicollis Lameere 1912	60e055d5-b68b-5aaf-b037-609787fdc5fa	Episacus pilosicollis	f
0000b03b-ae80-5075-a02b-3350976051dd	Licea circumscissa var. circumscissa Pers.	400ed465-335f-5e3f-b357-727a31ebd98b	Licea circumscissa circumscissa	f
0000b0fc-c51e-5a0e-beb0-da46d5a8ee6f	Cochlodina (Cochlodina) laminata (Montagu, 1803)	8e1216a8-60e5-54d3-8fc9-f6007877f9bf	Cochlodina laminata	f
0000b15a-9fa0-51a6-91bc-b67b7520db2b	Io modesta	0000b15a-9fa0-51a6-91bc-b67b7520db2b	Io modesta	f
0000b1a9-eb67-5d45-9f39-30e2c3348dbf	Lissotes curvicornis (Boisduval, 1835)	933fe59b-3e9b-582c-9666-5592cd59f21f	Lissotes curvicornis	f
0000b248-5a4d-56d6-8f91-5be7924b9ee9	Hastula strigilata (Linné, 1758)	d7a3efe9-a75a-568c-85f9-a6b2c7d8d430	Hastula strigilata	f
0000b280-ffdf-5e04-a0a3-1e1b4eae3e73	Anteon Jurine 1807	f8ea7cb1-f643-52f5-a668-7c08421cd65f	Anteon	f
0000b311-fa0f-5127-9360-d4630bd7e890	Ranunculus friesianus Jord. subsp. strigulosos (Schur) Elenevsky & T.G.Derviz-Sokolova	c3390d76-2d84-5eec-b0bc-5f88f9a33fbf	Ranunculus friesianus strigulosos	f
0000b3fd-3e3d-5976-8c2b-c297ba1f684e	Pantanalodesmus marinezae	0000b3fd-3e3d-5976-8c2b-c297ba1f684e	Pantanalodesmus marinezae	f
0000b4cb-7e54-5776-8d71-4cd00723caa9	Dorstenia carnosula	0000b4cb-7e54-5776-8d71-4cd00723caa9	Dorstenia carnosula	f
0000b5eb-402e-5ee8-b78e-78c011d4c42f	Mammillaria jaliscana (Britton & Rose) Boedeker ssp. zacatecasensis (Shurly) Hunt	9a5ed484-b4e2-592f-97fc-d45a2007baaa	Mammillaria jaliscana zacatecasensis	f
0000b6d7-62eb-54a4-b843-9ce7a89e84d9	Hoplopleura contigua Johnson 1972	dbecda4c-20f8-5589-af7e-ccd66e18f56d	Hoplopleura contigua	f
0000b6df-83cb-5204-80b2-c489a76b1e21	Opalimosina mirabilis (Collin,1902) (s.str.)	bfbaab9f-ef27-5ba5-b3c4-ea8ce4af59ba	Opalimosina mirabilis	f
0000b785-7374-5868-8443-c5829a8c349a	Tinea cembrella Linnaeus 1761	f394ad90-f4f6-5cf4-b974-155f7d1e79ab	Tinea cembrella	f
0000b78a-a5ec-593b-9e3c-09af691e64c2	Nasutitermes fulleri	0000b78a-a5ec-593b-9e3c-09af691e64c2	Nasutitermes fulleri	f
0000b81e-6045-5079-a889-e598bb32bcea	Hymenancora conjungens Lundbeck 1910	aedba7fe-e3e7-5f4a-9d16-0b251d8351c1	Hymenancora conjungens	f
0000b820-af7b-5b22-8253-c0beaa690595	Macrobrachium hancocki Holthuis 1950	3fd94534-c2fc-57b5-8286-10d6aa84fbba	Macrobrachium hancocki	f
0000b921-4087-57e0-815d-342c5651501c	Coxicerberus redangensis (Baldari & Argano 1984)	d476a46e-0848-51bc-86b4-0ee396b73387	Coxicerberus redangensis	f
0000b96a-a328-51c2-a866-26cfdab98025	Amblotropidia edwardi (Bischoff 1920)	c4ce458d-47dd-5100-915d-f3097bb3c6fb	Amblotropidia edwardi	f
0000b9cd-811e-5f31-b411-2b62502aac49	Dysauxes haberhaueri Friese, 1959	06d9cc6b-b8f2-5162-8352-77526db78293	Dysauxes haberhaueri	f
0000bb3f-c22e-592a-8892-825d62f861c9	Parapoynx stratiotata Linnaeus, 1758	0b89a984-4587-58ed-beed-489100e5fd6f	Parapoynx stratiotata	f
0000bc03-a9c6-5b31-8d31-4e3e6f82dab2	Gloeodinium montanum	0000bc03-a9c6-5b31-8d31-4e3e6f82dab2	Gloeodinium montanum	f
0000bd26-547f-533c-bc9c-4e877055a442	Albotricha fagicola	0000bd26-547f-533c-bc9c-4e877055a442	Albotricha fagicola	f
0000bd46-89ea-52ce-93ba-81cdaec959f9	Stylostrotion Chi 1935	ace0ed16-972b-5540-a30c-209ec6844971	Stylostrotion	f
0000bd54-799a-5899-af75-c5ee4634ee5b	Systoechus plebeius Hesse 1938	65912b84-9391-54f0-ae0a-0a4af2b3051a	Systoechus plebeius	f
0000bd67-c155-5a57-8d3b-cf8ab2f5bed3	Ironeus pulcher Linsley, 1934	47c8c2b0-f454-5235-bc14-7b14fdb3d210	Ironeus pulcher	f
0000bda9-a205-52cc-aa32-277c8028ffae	Carinefferia carinata (Bellardi 1861)	1c8c7696-fe0d-52bd-ac5c-415cfd3ce856	Carinefferia carinata	f
0000beac-3517-5baf-9150-9c47fe576ec6	Pseudomicrella jacobi Börner, 1950	6552eb71-76c7-5839-a9e8-b745c96e8b6b	Pseudomicrella jacobi	f
0000befa-8d16-5682-8b2a-aba8ed5ee19c	Spathulina lamellosa	0000befa-8d16-5682-8b2a-aba8ed5ee19c	Spathulina lamellosa	f
0000bf1e-4cf1-53f2-b34e-c527ccfc2a4a	Boivinella comorensis A.Camus	f9ce74c8-45cb-54d9-b90e-0feb326504f6	Boivinella comorensis	f
0000bf24-025e-50ce-b06a-cb397d5a0877	Hypsoparia bosemanensis	0000bf24-025e-50ce-b06a-cb397d5a0877	Hypsoparia bosemanensis	f
0000bff2-6e59-52e8-97f8-e11aad2233e8	Persephonaster croceus Alcock & W.-M.	19a6e931-419a-5625-a4ea-3dc3bada59bb	Persephonaster croceus	f
0000c12a-8499-566e-85bf-174faf56eb97	Xerodes cinerosa (Warren, 1895)	50f829d0-62d9-5041-ac09-cec7987e1385	Xerodes cinerosa	f
0000c1e3-ed9a-5f5a-9217-ed575c67d9cc	Ancylotrypa pretoriae	0000c1e3-ed9a-5f5a-9217-ed575c67d9cc	Ancylotrypa pretoriae	f
0000c2ff-c7d0-5f17-b9bc-574b77974d81	Natica pellis	0000c2ff-c7d0-5f17-b9bc-574b77974d81	Natica pellis	f
0000c31f-5b4d-585d-ac16-54ed1b06bc71	Alpinia sanderae	0000c31f-5b4d-585d-ac16-54ed1b06bc71	Alpinia sanderae	f
0000c389-a903-505f-be7b-96e76c92d37a	Ilexpollenites F. Thiergart ex R. Potonié, 1960	78052c3a-dd11-522e-a79e-d0cd17387b42	Ilexpollenites	f
0000c3a7-a342-5488-8372-e4f0e15367fb	Cupha dapatana Smith, 1887	6f829d19-c2de-5a54-8ca4-e2b66ff345fd	Cupha dapatana	f
0000c40a-170e-50c7-a92e-64d01760b191	Semele cf proficus	8429832c-b71e-564d-b634-b94fb24da91d	Semele proficus	t
0000c669-6096-50b5-986c-26bbb0627145	Begonia mysteriosa L.Kollmann & A.P.Fontana	088ffb59-50c6-5c5d-8c8e-bafcbfcd7a6e	Begonia mysteriosa	f
0000c6eb-2655-5be8-b4f2-6cdd4bdef812	Alchemilla vulgaris proles eualpestris Asch. & Graebn.	3977d5a1-f8b1-59f2-ae6c-71391484f39c	Alchemilla vulgaris proles eualpestris	f
0000c80f-8783-5670-9d80-6c001fcbd18b	Myadora curvata Reeve, 1844	3f781efb-9b63-5aef-8442-c50595144ccb	Myadora curvata	f
0000c848-b29d-5ae5-8ee6-39c4f5f74b2e	Hyalinia rectispora Boud. 1907	7c453068-0985-5ba7-acdd-72ece03bbe51	Hyalinia rectispora	f
0000caaf-3a96-5718-b527-3a9381e811b4	Hyposmocoma longitudinalis Walsingham 1907 sec. Nishida 2001	e39d65f6-15bd-5b54-98b2-006454cd7391	Hyposmocoma longitudinalis	f
0000cac9-6630-5da8-a0ca-0bcd88094bca	Mesomphalia nigrolineata Champ.	ae300b5f-1a05-5be2-97d8-abbd59873f52	Mesomphalia nigrolineata	f
0000cb95-df88-57c8-b8b8-4f1a700d82e6	Nadotia multiseriata Yu & Kuang 1982	90aae42d-9424-5d41-ab48-5d3b33977167	Nadotia multiseriata	f
0000ce32-a540-5a73-8bf7-f4d035bd0d72	Elaver chisosa Roddy, 1966	a020b63d-c787-5657-9152-60468ba28213	Elaver chisosa	f
0000cebb-4718-5aa3-8fac-6083359d4046	Micrococcus sp. DY-1	2d5305e0-2051-520c-a274-a433d52241c1	Micrococcus	t
0000ceee-191a-5bdd-969f-3b34d3b5e3a4	Bibio japonica Motschulsky 1866	7ebfaaa5-09ba-56f7-9267-9982732c07db	Bibio japonica	f
0000d06e-c061-5885-acdb-913ac44c3be7	Erpetogomphus agkistrodon	0000d06e-c061-5885-acdb-913ac44c3be7	Erpetogomphus agkistrodon	f
0000d1a1-e6ab-525e-945b-ed37f6f98296	Tachina dalecarlica Zetterstedt 1859	eb87595c-83da-569b-90c7-66ec33ca8069	Tachina dalecarlica	f
0000d2ec-f4c9-5b11-9993-1ed1e3d014c8	Onychosepalum Steudel, 1855	9acf0a6f-62e9-5b67-bb35-b680565e774d	Onychosepalum	f
0000d32c-97d6-5c2f-a68e-06c52b7063bf	Carcharhinus limbatus *	e49d81d3-14f6-5950-905d-69540c345b10	Carcharhinus limbatus	f
0000d39c-6c32-548d-bea6-2151ffff4996	Pterodaustro guinazui	0000d39c-6c32-548d-bea6-2151ffff4996	Pterodaustro guinazui	f
0000d3dc-e5d4-52de-8480-c82c5734b9ef	Coraebus lampsanae Bonelli, 1804	16b4d29e-c85a-5e8b-8d3d-a984bce2f75b	Coraebus lampsanae	f
0000d48f-03f5-5670-b3b3-00d9e4994244	Neeto palms	0000d48f-03f5-5670-b3b3-00d9e4994244	Neeto palms	f
0000d4a8-fd8b-57a2-a2f7-83c79075fcb1	Potamonautes ballayi	0000d4a8-fd8b-57a2-a2f7-83c79075fcb1	Potamonautes ballayi	f
0000d5c5-db50-580f-812d-fbbc59945dd6	Haemanthus leucanthus Miq.	8fcf29c4-7f9b-59b2-9ec1-deac844a8c05	Haemanthus leucanthus	f
0000d5e9-d3b4-5acf-815d-a31978f91d36	Galeomma takii	0000d5e9-d3b4-5acf-815d-a31978f91d36	Galeomma takii	f
0000d6f0-083c-5a4b-9550-f27b7269a93f	Neobisium (Blothrus) korabense Curcic, 1982	049b5d76-8292-5cfc-bdd9-3f4efbf19f17	Neobisium korabense	f
0000d79a-e0b9-5a9d-8a08-96b18721f9ea	Lutzomyia marinkellei Young	12ca61c8-9e23-5efa-a57b-6d2130a98b8b	Lutzomyia marinkellei	f
0000d7a0-5c56-5354-bef5-ca7f93778d01	Candalides wilkinsi	0000d7a0-5c56-5354-bef5-ca7f93778d01	Candalides wilkinsi	f
0000d7c6-ae59-55c7-8344-ba07c8f47701	Citrobacter decolorans (Burkey) Werkman and Gillen 1932	6588fcbf-16f2-5dbe-9150-f063b190e241	Citrobacter decolorans	f
0000d883-44fe-55a9-9723-526242868e95	Microsorium henryi (Chirst) Kuo	f0d22cdc-288c-55e0-9959-7bf5f356d6e7	Microsorium henryi	f
0000d924-4213-5bec-bc30-c7e1d5c65039	Uroleucon (Uromelan) nigro-campanulae Papapanagiotou, Nathanailidou, M. Taylor, Zarpas, Voudouris, Tsitsipis & Margaritopoulos, 2012	f7a928b3-7de7-561d-9a77-87bf628fca9a	Uroleucon nigro-campanulae	f
0000da3b-97f7-5539-a74c-b466ab2240aa	Mauka H.B. Baker, 1940	0b509963-5694-5ff8-834d-0a14e9951f29	Mauka	f
0000da87-5d24-553a-878a-fcf971b130dc	Paspalum virgatum var. conspersum (Schrad.) Döll in Mart.	b797c0d4-8bae-54a2-b03c-f096a4c6b01f	Paspalum virgatum conspersum	f
0000dbfa-c887-519e-9850-ac1e1f34d216	Centhostecoideae Soderstr. ex Caro, 1982	a3731151-81b5-5be0-ae39-d7669c5e5404	Centhostecoideae	f
0000dc67-e116-53a3-aaf3-6a9b89488a10	Janthinisca postlutea Kiriakoff 1959	3ef0680b-6dcb-5be8-9843-b8aae6ca35e4	Janthinisca postlutea	f
0000dc94-d7a7-5a19-8e0e-83660ff8016b	Conioselinum tataricum Hoffm.	a4b94dcb-5d9d-59d5-aa78-2f9d888eb810	Conioselinum tataricum	f
0000dd05-754c-5a20-98a7-8af26f518842	Bermiella acuta (St�l 1878)	cf56997f-152d-5842-be98-e9170fc143c8	Bermiella acuta	f
0000dd10-fc48-575b-97fb-4d175487cf2e	Trichodorus iuventus	0000dd10-fc48-575b-97fb-4d175487cf2e	Trichodorus iuventus	f
0000def9-2991-519e-a2a6-3d52388623e2	Oscinella (Oscinella) vindicata (Meigen, 1830)	d619b458-87f7-588d-936e-9bcaaf54b8c6	Oscinella vindicata	f
0000dfd8-011d-5837-9d9d-89a9fbdda93b	Gonomyia (Gonomyia) brevicula Alexander, 1926	225db10a-b38f-50d0-8b7f-6fc86b465772	Gonomyia brevicula	f
0000e007-a5ee-588a-b721-9db379196351	Platysaissetia carinata	0000e007-a5ee-588a-b721-9db379196351	Platysaissetia carinata	f
0000e10c-6096-5df4-ad3b-f8303dd8ad63	Sorites discoideus (Flint, 1899)	71e0e92b-bd09-5372-8c71-eeb8554e5e3f	Sorites discoideus	f
0000e166-017e-56ee-b748-ab29e3d46af3	Arctium actinia Kuntze	ecba5d01-4afb-5641-8ffb-2376663d2f83	Arctium actinia	f
0000e1f2-6fb7-5c18-be52-bf8c4c83c56b	Psilopezia tremellosa	0000e1f2-6fb7-5c18-be52-bf8c4c83c56b	Psilopezia tremellosa	f
0000e21a-75f2-58fe-95f2-d67da569575b	Brachynus bodemeyeri	0000e21a-75f2-58fe-95f2-d67da569575b	Brachynus bodemeyeri	f
0000e389-52f4-5dc6-99d2-b143dd457426	Astrocystis Berk. & Broome 1873	d7858636-a738-5b4e-9dd7-5c267f729826	Astrocystis	f
0000e471-cc1d-57d3-ace2-f49decd776bc	Leucoagaricus sp. ASM020815-04	c9b828bb-73eb-54de-a5cf-4d16a1779552	Leucoagaricus	t
0000e49f-623b-5cbb-ac02-21ef8662fa20	Squamaria chrysoleuca v. complicata	a463b8f4-ebd9-5c29-8d59-27a1f72f9e5c	Squamaria chrysoleuca	f
0000e4a3-9b48-5c84-9c96-a561a5aa0c12	Xenophora solaris (Linn)	e0cfd2a9-c5fa-5fb3-9161-0b43b4ba0893	Xenophora solaris	f
0000e612-10ca-5833-b738-629e942337e5	Gronotoma nigra	0000e612-10ca-5833-b738-629e942337e5	Gronotoma nigra	f
0000e612-e93d-5f09-b461-bb418810d265	Jungiella parva (Sarà, 1956)	905191d4-c0da-5265-89e4-51221410c2b1	Jungiella parva	f
0000e647-2d89-50cc-8bfb-ae6712276eae	Lebertia stjoerdaliensis Thor, 1906	042257b6-c743-5f53-8832-17d796071e3b	Lebertia stjoerdaliensis	f
0000e67e-6cc3-5671-86ed-c7f4ea9f7899	Holopyga raziborskii	0000e67e-6cc3-5671-86ed-c7f4ea9f7899	Holopyga raziborskii	f
0000e685-9bd9-51d4-8a2f-6f2576aa0f49	Copestylum purpuriferum Bigot, 1875	175bfc64-4911-5428-91a7-9442ed07daa4	Copestylum purpuriferum	f
